sku,variant_name,color,swatch_width,swatch_length,width_real_size,length_real_size,top_down_image_url,product_url,product_name,product_status,application_method,cart_url,surface_applicability,category,collection,wallpaper_type,variant_id,product_id,variant_price,variant_inventory_quantity
AR-58-AK-V01-GRY-SMO,Grey / Smooth,Grey,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/b5d62778dcd69c33a115f7ce3ebc60c1.jpg?v=1738245455,https://www.themuralstory.com/products/abstract-feminine-expression-wallpaper,Abstract Feminine Expression Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/abstract-feminine-expression-wallpaper,foyer,Wallpaper,"[""Art"",""Modern"",""Designer's Choice""]",Mural,51255644586152,8789978972328,149,200000
AR-58-AK-V02-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/3e950497511144ee8fbf230d0269ed15.jpg?v=1738245464,https://www.themuralstory.com/products/abstract-feminine-expression-wallpaper,Abstract Feminine Expression Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/abstract-feminine-expression-wallpaper,foyer,Wallpaper,"[""Art"",""Modern"",""Designer's Choice""]",Mural,51255644749992,8789978972328,149,200000
AR-58-AK-V03-YEL-SMO,Yellow / Smooth,Yellow,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/e8939672060f8fa9a36002bba48a622b.jpg?v=1740240159,https://www.themuralstory.com/products/abstract-feminine-expression-wallpaper,Abstract Feminine Expression Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/abstract-feminine-expression-wallpaper,foyer,Wallpaper,"[""Art"",""Modern"",""Designer's Choice""]",Mural,51255644913832,8789978972328,149,200000
AR-58-AK-V04-BEI-SMO,Beige / Smooth,Beige,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/ea609ac6106924a64934df9808a26ad0.jpg?v=1740240845,https://www.themuralstory.com/products/abstract-feminine-expression-wallpaper,Abstract Feminine Expression Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/abstract-feminine-expression-wallpaper,foyer,Wallpaper,"[""Art"",""Modern"",""Designer's Choice""]",Mural,51255645077672,8789978972328,149,200000
KI-96-SV-V01-CRM-SMO,Cream / Smooth,Cream,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/ab273ab86462aeeef6e77ce951140750.jpg?v=1740238958,https://www.themuralstory.com/products/airborne-adventure-playful-animal-pilots-kids-wallpaper,Airborne Adventure – Playful Animal Pilots Kids' Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/airborne-adventure-playful-animal-pilots-kids-wallpaper,kidstoom,Wallpaper,"[""Kids""]",Mural,51430164627624,8813211386024,149,200000
KI-169-AB-V01-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/012f6e48ec9b4d65ff68a902974cd7f7.jpg?v=1740238966,https://www.themuralstory.com/products/airborne-adventure-playful-animal-pilots-kids-wallpaper,Airborne Adventure – Playful Animal Pilots Kids' Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/airborne-adventure-playful-animal-pilots-kids-wallpaper,kidstoom,Wallpaper,"[""Kids""]",Mural,51545203409064,8813211386024,149,200000
KI-169-AB-V01-GRY-SMO,Grey / Smooth,Grey,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/b18bcaca6bf3b457970f92e59d9fb252.jpg?v=1740240170,https://www.themuralstory.com/products/airborne-adventure-playful-animal-pilots-kids-wallpaper,Airborne Adventure – Playful Animal Pilots Kids' Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/airborne-adventure-playful-animal-pilots-kids-wallpaper,kidstoom,Wallpaper,"[""Kids""]",Mural,51545203572904,8813211386024,149,200000
MO-51-SV-V01-ONG-SMO,Orange / Smooth,Orange,33.33,55.55,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/nautical-whales-coral-peach-marine_and_ocean-wallpaper-view-6-repeat-original.jpg?v=1735058103,https://www.themuralstory.com/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,Anchored Beauty: Whales and Corals Motifs Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,hobby room,Wallpaper,"[""Marine and Ocean"",""Kids"",""Patterns""]",Repeat,50612441710760,8668968157352,149,200000
MO-51-SV-V02-YEL-SMO,Yellow / Smooth,Yellow,33.33,55.55,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/nautical-whales-coral-peach-marine_and_ocean-wallpaper-view-11-repeat-original.jpg?v=1735058103,https://www.themuralstory.com/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,Anchored Beauty: Whales and Corals Motifs Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,hobby room,Wallpaper,"[""Marine and Ocean"",""Kids"",""Patterns""]",Repeat,50612441874600,8668968157352,149,200000
MO-51-SV-V03-WHT-SMO,White / Smooth,White,33.33,55.55,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/nautical-whales-coral-peach-marine_and_ocean-wallpaper-view-16-repeat-original.jpg?v=1735058103,https://www.themuralstory.com/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,Anchored Beauty: Whales and Corals Motifs Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,hobby room,Wallpaper,"[""Marine and Ocean"",""Kids"",""Patterns""]",Repeat,50612442038440,8668968157352,149,200000
MO-51-SV-V04-BLU-SMO,Blue / Smooth,Blue,33.33,55.55,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/nautical-whales-coral-peach-marine_and_ocean-wallpaper-view-21-repeat-original.jpg?v=1735058103,https://www.themuralstory.com/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,Anchored Beauty: Whales and Corals Motifs Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,hobby room,Wallpaper,"[""Marine and Ocean"",""Kids"",""Patterns""]",Repeat,50612442202280,8668968157352,149,200000
MO-51-SV-V05-GRN-SMO,Green / Smooth,Green,33.33,55.55,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/nautical-whales-coral-peach-marine_and_ocean-wallpaper-view-26-repeat-original.jpg?v=1735058103,https://www.themuralstory.com/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,Anchored Beauty: Whales and Corals Motifs Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/playful-ocean-life-wallpaper-whales-buoys-and-anchors-in-soft-peach,hobby room,Wallpaper,"[""Marine and Ocean"",""Kids"",""Patterns""]",Repeat,50612442366120,8668968157352,149,200000
MG-30-AB-V01-GRN-SMO,Green / Smooth,Green,46,57,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/MG-30-AB-V02-GRN-MK0-repeat-46x57.jpg?v=1735286109,https://www.themuralstory.com/products/verdant-elegance-timeless-floral-damask-wallpaper,Antique Whimsy: Timeless Floral Damask Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/verdant-elegance-timeless-floral-damask-wallpaper,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Flora"",""Damask""]",Repeat,50903510483112,8750674935976,149,200000
MG-30-AB-V03-ONG-SMO,Orange / Smooth,Orange,46,57,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/MG-30-AB-V04-ONG-MK0-repeat-46x57.png?v=1735286109,https://www.themuralstory.com/products/verdant-elegance-timeless-floral-damask-wallpaper,Antique Whimsy: Timeless Floral Damask Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/verdant-elegance-timeless-floral-damask-wallpaper,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Flora"",""Damask""]",Repeat,50903510810792,8750674935976,149,200000
MG-30-AB-V02-BLU-SMO,Blue / Smooth,Blue,46,57,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/MG-30-AB-V03-BLU-MK0-repeat-46x57.png?v=1735286109,https://www.themuralstory.com/products/verdant-elegance-timeless-floral-damask-wallpaper,Antique Whimsy: Timeless Floral Damask Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/verdant-elegance-timeless-floral-damask-wallpaper,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Flora"",""Damask""]",Repeat,50903510646952,8750674935976,149,200000
MG-30-AB-V04-WHT-SMO,White / Smooth,White,46,57,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/MG-30-AB-V01-BEI-MK0-repeat-46x57.jpg?v=1735286715,https://www.themuralstory.com/products/verdant-elegance-timeless-floral-damask-wallpaper,Antique Whimsy: Timeless Floral Damask Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/verdant-elegance-timeless-floral-damask-wallpaper,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Flora"",""Damask""]",Repeat,50913358545064,8750674935976,149,200000
RV-20-AA-V01-PPL-SMO,Purple / Smooth,Purple,8.3,11.4,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-floral-damask-arch-medallion-retro_and_vintage-wallpaper-view-6-repeat-original.jpg?v=1735025242,https://www.themuralstory.com/products/floral-motif-wallpaper-vintage-arch-pattern-design,Arch Symphony: A Touch of Floral Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/floral-motif-wallpaper-vintage-arch-pattern-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Motifs""]",Repeat,50612345405608,8661232812200,149,200000
RV-20-AA-V02-GRY-SMO,Grey / Smooth,Grey,8.3,11.4,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-floral-damask-arch-medallion-retro_and_vintage-wallpaper-view-11-repeat-original.jpg?v=1735025242,https://www.themuralstory.com/products/floral-motif-wallpaper-vintage-arch-pattern-design,Arch Symphony: A Touch of Floral Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/floral-motif-wallpaper-vintage-arch-pattern-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Motifs""]",Repeat,50612345569448,8661232812200,149,200000
RV-20-AA-V03-BRN-SMO,Brown / Smooth,Brown,8.3,11.4,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-floral-damask-arch-medallion-retro_and_vintage-wallpaper-view-16-repeat-original.jpg?v=1735025242,https://www.themuralstory.com/products/floral-motif-wallpaper-vintage-arch-pattern-design,Arch Symphony: A Touch of Floral Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/floral-motif-wallpaper-vintage-arch-pattern-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Motifs""]",Repeat,50612345733288,8661232812200,149,200000
RV-20-AA-V04-GRN-SMO,Green / Smooth,Green,8.3,11.4,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-floral-damask-arch-medallion-retro_and_vintage-wallpaper-view-21-repeat-original.jpg?v=1735025242,https://www.themuralstory.com/products/floral-motif-wallpaper-vintage-arch-pattern-design,Arch Symphony: A Touch of Floral Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/floral-motif-wallpaper-vintage-arch-pattern-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Motifs""]",Repeat,50612345897128,8661232812200,149,200000
RV-20-AA-V05-PNK-SMO,Pink / Smooth,Pink,8.3,11.4,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-floral-damask-arch-medallion-retro_and_vintage-wallpaper-view-26-repeat-original.jpg?v=1735025242,https://www.themuralstory.com/products/floral-motif-wallpaper-vintage-arch-pattern-design,Arch Symphony: A Touch of Floral Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/floral-motif-wallpaper-vintage-arch-pattern-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Motifs""]",Repeat,50612346060968,8661232812200,149,200000
RV-20-AA-V06-RED-SMO,Red / Smooth,Red,8.3,11.4,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-floral-damask-arch-medallion-retro_and_vintage-wallpaper-view-31-repeat-original.jpg?v=1735025242,https://www.themuralstory.com/products/floral-motif-wallpaper-vintage-arch-pattern-design,Arch Symphony: A Touch of Floral Wallpaper,draft,Paste,https://www.themuralstory.com/collections/all-products/products/floral-motif-wallpaper-vintage-arch-pattern-design,"bedroom, commercial spaces, dining room, foyer, kitchen, living room",Wallpaper,"[""Retro and Vintage"",""Motifs""]",Repeat,50612346224808,8661232812200,149,200000
MT-05-SV-V01-BEI-SMO,Beige / Smooth,Beige,16.9,21.29,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/geometric-arch-stripe-vintage-royal-motifs-wallpaper-view-6-repeat-original.jpg?v=1735290687,https://www.themuralstory.com/products/architectural-elegance-classic-arch-motif-wallpaper-for-sophisticated-interiors,Arched Elegance: Classic Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/architectural-elegance-classic-arch-motif-wallpaper-for-sophisticated-interiors,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Mughal"",""Royal""]",Repeat,50618864664744,8607438602408,149,200000
MT-05-SV-V02-GRN-SMO,Green / Smooth,Green,16.9,21.29,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/geometric-arch-stripe-vintage-royal-motifs-wallpaper-view-11-repeat-original.jpg?v=1735290687,https://www.themuralstory.com/products/architectural-elegance-classic-arch-motif-wallpaper-for-sophisticated-interiors,Arched Elegance: Classic Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/architectural-elegance-classic-arch-motif-wallpaper-for-sophisticated-interiors,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Mughal"",""Royal""]",Repeat,50618864828584,8607438602408,149,200000
MT-05-SV-V03-BLU-SMO,Blue / Smooth,Blue,16.9,21.29,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/geometric-arch-stripe-vintage-royal-motifs-wallpaper-view-16-repeat-original.jpg?v=1735290687,https://www.themuralstory.com/products/architectural-elegance-classic-arch-motif-wallpaper-for-sophisticated-interiors,Arched Elegance: Classic Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/architectural-elegance-classic-arch-motif-wallpaper-for-sophisticated-interiors,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Mughal"",""Royal""]",Repeat,50618864992424,8607438602408,149,200000
MT-05-SV-V04-BEI-SMO,Soft Beige / Smooth,Soft Beige,16.9,21.29,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/geometric-arch-stripe-vintage-royal-motifs-wallpaper-view-21-repeat-original.jpg?v=1735290687,https://www.themuralstory.com/products/architectural-elegance-classic-arch-motif-wallpaper-for-sophisticated-interiors,Arched Elegance: Classic Design Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/architectural-elegance-classic-arch-motif-wallpaper-for-sophisticated-interiors,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Motifs"",""Mughal"",""Royal""]",Repeat,50618865156264,8607438602408,149,200000
RO-65-SV-V01-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/moroccan-arch-forest-border-royal-wallpaper-view-6-mural-inequal.jpg?v=1735022736,https://www.themuralstory.com/products/architectural-heritage-wallpaper-with-ornate-pillars-regal-green-elegance,Architectural Heritage Wallpaper with Ornate Pillars,active,Paste,https://www.themuralstory.com/collections/all-products/products/architectural-heritage-wallpaper-with-ornate-pillars-regal-green-elegance,"bedroom, dining room, living room",Wallpaper,"[""Motifs"",""Mughal"",""Royal""]",Mural,50612302282920,8721811603624,149,200000
RO-65-SV-V02-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/moroccan-arch-forest-border-royal-wallpaper-view-10-mural-inequal.jpg?v=1735022736,https://www.themuralstory.com/products/architectural-heritage-wallpaper-with-ornate-pillars-regal-green-elegance,Architectural Heritage Wallpaper with Ornate Pillars,active,Paste,https://www.themuralstory.com/collections/all-products/products/architectural-heritage-wallpaper-with-ornate-pillars-regal-green-elegance,"bedroom, dining room, living room",Wallpaper,"[""Motifs"",""Mughal"",""Royal""]",Mural,50612302446760,8721811603624,149,200000
RO-65-SV-V03-BRN-SMO,Brown / Smooth,Brown,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/moroccan-arch-forest-border-royal-wallpaper-view-14-mural-inequal.jpg?v=1735022736,https://www.themuralstory.com/products/architectural-heritage-wallpaper-with-ornate-pillars-regal-green-elegance,Architectural Heritage Wallpaper with Ornate Pillars,active,Paste,https://www.themuralstory.com/collections/all-products/products/architectural-heritage-wallpaper-with-ornate-pillars-regal-green-elegance,"bedroom, dining room, living room",Wallpaper,"[""Motifs"",""Mughal"",""Royal""]",Mural,50612302610600,8721811603624,149,200000
RO-65-SV-V04-GRY-SMO,Grey / Smooth,Grey,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/moroccan-arch-forest-border-royal-wallpaper-view-17-mural-inequal.jpg?v=1735022736,https://www.themuralstory.com/products/architectural-heritage-wallpaper-with-ornate-pillars-regal-green-elegance,Architectural Heritage Wallpaper with Ornate Pillars,active,Paste,https://www.themuralstory.com/collections/all-products/products/architectural-heritage-wallpaper-with-ornate-pillars-regal-green-elegance,"bedroom, dining room, living room",Wallpaper,"[""Motifs"",""Mughal"",""Royal""]",Mural,50612302774440,8721811603624,149,200000
MG-01-AC-V01-PNK-SMO,Pink / Smooth,Pink,24.99,31.92,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/ornate-mughal-damask-pink-sage-mughal-wallpaper-view-7-repeat-original.jpg?v=1735025547,https://www.themuralstory.com/products/regal-flow-contemporary-damask-design-for-bold-interiors,Artful Symmetry: Unique Damask-Inspired Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/regal-flow-contemporary-damask-design-for-bold-interiors,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Mughal"",""Motifs"",""Designer's Choice""]",Repeat,50618866008232,8615895367848,149,200000
MG-01-AC-V02-BLU-SMO,Blue / Smooth,Blue,24.99,31.92,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/ornate-mughal-damask-pink-sage-mughal-wallpaper-view-12-repeat-original.jpg?v=1735025547,https://www.themuralstory.com/products/regal-flow-contemporary-damask-design-for-bold-interiors,Artful Symmetry: Unique Damask-Inspired Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/regal-flow-contemporary-damask-design-for-bold-interiors,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Mughal"",""Motifs"",""Designer's Choice""]",Repeat,50618866172072,8615895367848,149,200000
MG-01-AC-V03-GRN-SMO,Green / Smooth,Green,24.99,31.92,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/ornate-mughal-damask-pink-sage-mughal-wallpaper-view-18-repeat-original.jpg?v=1735025547,https://www.themuralstory.com/products/regal-flow-contemporary-damask-design-for-bold-interiors,Artful Symmetry: Unique Damask-Inspired Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/regal-flow-contemporary-damask-design-for-bold-interiors,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Mughal"",""Motifs"",""Designer's Choice""]",Repeat,50618866335912,8615895367848,149,200000
MG-01-AC-V04-YEL-SMO,Yellow / Smooth,Yellow,24.99,31.92,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/ornate-mughal-damask-pink-sage-mughal-wallpaper-view-22-repeat-original.jpg?v=1735025547,https://www.themuralstory.com/products/regal-flow-contemporary-damask-design-for-bold-interiors,Artful Symmetry: Unique Damask-Inspired Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/regal-flow-contemporary-damask-design-for-bold-interiors,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Mughal"",""Motifs"",""Designer's Choice""]",Repeat,50618866499752,8615895367848,149,200000
MD-01-SK-V01-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-aqua-ornate-border-damask-wallpaper-view-7-mural-inequal.jpg?v=1733915923,https://www.themuralstory.com/products/artisan-marble-blue-luxurious-tile-inspired-wall-art,Artisan Marble Blue: Luxurious Tile Art Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/artisan-marble-blue-luxurious-tile-inspired-wall-art,"bedroom, commercial spaces, dining room, foyer, hobby room, kitchen, living room",Wallpaper,"[""Damask"",""Art"",""Motifs""]",Mural,50618866663592,8622325432488,149,200000
MD-01-SK-V02-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-aqua-ornate-border-damask-wallpaper-view-14-mural-inequal.jpg?v=1733915923,https://www.themuralstory.com/products/artisan-marble-blue-luxurious-tile-inspired-wall-art,Artisan Marble Blue: Luxurious Tile Art Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/artisan-marble-blue-luxurious-tile-inspired-wall-art,"bedroom, commercial spaces, dining room, foyer, hobby room, kitchen, living room",Wallpaper,"[""Damask"",""Art"",""Motifs""]",Mural,50618866827432,8622325432488,149,200000
MD-01-SK-V03-PPL-SMO,Purple / Smooth,Purple,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-aqua-ornate-border-damask-wallpaper-view-19-mural-inequal.jpg?v=1733915923,https://www.themuralstory.com/products/artisan-marble-blue-luxurious-tile-inspired-wall-art,Artisan Marble Blue: Luxurious Tile Art Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/artisan-marble-blue-luxurious-tile-inspired-wall-art,"bedroom, commercial spaces, dining room, foyer, hobby room, kitchen, living room",Wallpaper,"[""Damask"",""Art"",""Motifs""]",Mural,50618866991272,8622325432488,149,200000
MD-01-SK-V04-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-aqua-ornate-border-damask-wallpaper-view-22-mural-inequal.jpg?v=1734593586,https://www.themuralstory.com/products/artisan-marble-blue-luxurious-tile-inspired-wall-art,Artisan Marble Blue: Luxurious Tile Art Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/artisan-marble-blue-luxurious-tile-inspired-wall-art,"bedroom, commercial spaces, dining room, foyer, hobby room, kitchen, living room",Wallpaper,"[""Damask"",""Art"",""Motifs""]",Mural,50618867155112,8622325432488,149,200000
AR-33-SV-V01-WHT-SMO,White / Smooth,White,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/continuous-line-portrait-sketch-art-wallpaper-view-6-mural-inequal.jpg?v=1735022972,https://www.themuralstory.com/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,Artistic Masterpiece: Elegant Greek Sculpture Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Art"",""European"",""Modern"",""Designer's Choice""]",Mural,50612382335144,8641481572520,149,200000
AR-33-SV-V02-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/continuous-line-portrait-sketch-art-wallpaper-view-9-mural-inequal.jpg?v=1735022972,https://www.themuralstory.com/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,Artistic Masterpiece: Elegant Greek Sculpture Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Art"",""European"",""Modern"",""Designer's Choice""]",Mural,50612382498984,8641481572520,149,200000
AR-33-SV-V03-GRY-SMO,Grey / Smooth,Grey,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/continuous-line-portrait-sketch-art-wallpaper-view-13-mural-inequal.jpg?v=1735022972,https://www.themuralstory.com/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,Artistic Masterpiece: Elegant Greek Sculpture Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Art"",""European"",""Modern"",""Designer's Choice""]",Mural,50612382662824,8641481572520,149,200000
AR-33-SV-V04-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/continuous-line-portrait-sketch-art-wallpaper-view-17-mural-inequal.jpg?v=1735022972,https://www.themuralstory.com/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,Artistic Masterpiece: Elegant Greek Sculpture Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Art"",""European"",""Modern"",""Designer's Choice""]",Mural,50612382826664,8641481572520,149,200000
AR-33-SV-V05-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/continuous-line-portrait-sketch-art-wallpaper-view-21-mural-inequal.jpg?v=1735022972,https://www.themuralstory.com/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,Artistic Masterpiece: Elegant Greek Sculpture Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/line-art-masterpiece-elegant-greek-sculpture-wall-decor,"bedroom, commercial spaces, dining room, hobby room, kitchen, living room",Wallpaper,"[""Art"",""European"",""Modern"",""Designer's Choice""]",Mural,50612382990504,8641481572520,149,200000
MT-61-SV-V01-BLK-SMO,Black / Smooth,Black,41.66,41.67,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/space-astronaut-galaxy-repeat-kids-wallpaper-view-7-mural-inequal.jpg?v=1733131659,https://www.themuralstory.com/products/galactic-adventure-wallpaper,Astronauts Cosmic Explorer Pattern Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/galactic-adventure-wallpaper,kidstoom,Wallpaper,"[""Kids"",""Modern""]",Mural,50612353892520,8691463258280,149,200000
MT-61-SV-V02-MRN-SMO,Maroon / Smooth,Maroon,41.66,41.67,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/space-astronaut-galaxy-repeat-kids-wallpaper-view-11-mural-inequal.jpg?v=1733131675,https://www.themuralstory.com/products/galactic-adventure-wallpaper,Astronauts Cosmic Explorer Pattern Wallpaper,active,Paste,https://www.themuralstory.com/collections/all-products/products/galactic-adventure-wallpaper,kidstoom,Wallpaper,"[""Kids"",""Modern""]",Mural,50612354056360,8691463258280,149,200000
